Score,Episodes
5.15,10.0
7.32,1.0
7.63,1.0
4.81,4.0
6.57,73.0
4.5,1.0
6.71,3.0
6.3807386399847035,2.0
5.69,49.0
7.35,12.0
5.87,3.0
6.85,11.0
6.44,1.0
6.2,12.0
6.53,1.0
7.38,1.0
7.17,1.0
6.72,1.0
5.88,1.0
6.35,1.0
7.14,1.0
6.1,1.0
6.73,6.0
6.35,3.0
5.46,32.0
5.08,1.0
4.09,1.0
6.42,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.95,12.0
6.3807386399847035,52.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.23,8.0
6.21,2.0
6.15,2.0
6.02,2.0
7.16,13.0
6.3807386399847035,1.0
5.44,1.0
5.53,1.0
6.6,26.0
6.3807386399847035,22.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.09,1.0
6.3807386399847035,1.0
7.05,1.0
5.7,1.0
8.18,12.0
6.52,13.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.33,1.0
6.3807386399847035,1.0
5.48,1.0
6.3807386399847035,1.0
6.08,1.0
6.3807386399847035,1.0
6.1,1.0
5.69,1.0
6.81,1.0
7.04,12.0
6.3807386399847035,1.0
4.83,5.0
5.44,1.0
6.4,7.0
6.3807386399847035,2.0
7.44,1.0
7.34,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.17,1.0
6.3807386399847035,1.0
6.45,1.0
6.3807386399847035,26.0
6.3807386399847035,2.0
7.31,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.12,6.0
6.3807386399847035,51.0
6.3807386399847035,2.0
6.03,2.0
5.56,2.0
7.67,24.0
5.04,1.0
5.76,3.0
5.92,1.0
5.5,2.0
6.3807386399847035,2.0
6.3807386399847035,2.0
7.74,1.0
7.85,1.0
6.3807386399847035,1.0
5.77,7.0
6.48,13.0
6.3807386399847035,50.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.64,1.0
6.3807386399847035,24.0
6.12,4.0
5.5,1.0
5.65,1.0
8.21,13.0
6.73,1.0
6.3807386399847035,2.0
6.3807386399847035,78.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.51,1.0
4.07,1.0
6.3807386399847035,8.0
6.3807386399847035,1.0
6.3807386399847035,3.0
5.49,1.0
6.33,20.0
6.3807386399847035,3.0
6.15,22.0
5.53,1.0
4.78,1.0
6.3807386399847035,2.0
5.85,52.0
5.38,1.0
6.66,1.0
4.67,1.0
4.95,1.0
6.26,1.0
6.83,12.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,71.0
5.87,1.0
6.3807386399847035,1.0
5.9,1.0
6.11,3.0
7.17,1.0
6.22,5.0
6.76,1.0
5.49,12.0
6.3807386399847035,1.0
6.62,1.0
7.25,4.0
7.19,12.0
7.35,12.0
6.3807386399847035,10.0
6.3807386399847035,1.0
5.67,1.0
4.82,1.0
5.28,1.0
5.15,1.0
6.13,1.0
6.3807386399847035,1.0
6.62,12.0
6.3807386399847035,2.0
5.48,3.0
5.78,1.0
5.96,2.0
5.82,1.0
6.3807386399847035,26.0
5.56,2.0
5.76,1.0
6.82,12.0
7.54,10.0
5.55,1.0
7.58,2.0
6.3807386399847035,2.0
6.92,1.0
7.01,3.0
6.37,3.0
6.27,1.0
5.41,1.0
5.53,1.0
5.59,1.0
5.7,1.0
6.96,13.0
7.36,3.0
7.17,10.0
5.44,2.0
6.3807386399847035,1.0
4.66,3.0
6.99,1.0
6.3807386399847035,1.0
6.67,1.0
6.31,2.0
5.88,4.0
8.07,24.0
5.47,1.0
6.51,2.0
5.44,1.0
5.95,2.0
6.95,1.0
6.3807386399847035,2.0
6.36,1.0
5.07,1.0
7.44,2.0
6.63,1.0
5.97,1.0
6.87,2.0
6.3807386399847035,3.0
7.58,73.0
8.3,25.0
6.01,25.0
7.18,1.0
5.41,6.0
7.6,12.0
6.3807386399847035,1.0
5.05,1.0
6.3807386399847035,1.0
6.7,1.0
6.44,1.0
7.12,13.0
6.83,5.0
7.36,1.0
6.3807386399847035,42.0
7.29,2.0
7.85,4.0
7.17,6.0
6.3807386399847035,3.0
6.3807386399847035,5.0
6.06,1.0
6.03,3.0
7.6,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.94,1.0
5.83,1.0
6.14,2.0
7.2,25.0
7.41,2.0
6.79,12.0
5.08,1.0
5.54,1.0
7.38,1.0
5.99,2.0
5.94,2.0
7.33,1.0
6.3807386399847035,115.0
6.3807386399847035,1.0
5.84,1.0
5.77,1.0
6.03,2.0
6.3807386399847035,2.0
6.3807386399847035,1.0
8.43,1.0
6.59,1.0
6.14,50.0
8.73,10.0
7.42,12.0
6.43,12.0
6.2,1.0
5.38,1.0
7.03,1.0
5.47,2.0
6.53,2.0
6.51,1.0
6.28,3.0
7.62,12.0
7.29,3.0
4.25,1.0
4.77,1.0
5.58,1.0
6.3807386399847035,4.0
5.65,26.0
6.3807386399847035,2.0
6.3807386399847035,7.0
6.3807386399847035,1.0
4.52,1.0
6.3807386399847035,11.0
4.72,1.0
5.71,3.0
6.3807386399847035,1.0
6.8,12.0
6.67,1.0
8.09,22.0
6.17,13.0
6.3807386399847035,7.0
4.78,1.0
6.3807386399847035,124.0
4.77,1.0
6.31,1.0
6.51,1.0
5.92,12.0
6.3807386399847035,1.0
6.3807386399847035,6.0
5.13,1.0
6.3807386399847035,1.0
5.34,1.0
6.18,12.0
6.3807386399847035,52.0
5.96,1.0
6.3807386399847035,1.0
5.85,1.0
7.72,12.0
4.69,1.0
5.0,1.0
4.77,1.0
6.93,13.0
6.85,1.0
7.64,1.0
7.4,1.0
7.83,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.34,1.0
6.58,1.0
6.3807386399847035,8.0
7.13,14.0
5.67,10.0
6.3807386399847035,1.0
5.86,6.0
6.68,1.0
5.39,20.0
6.76,6.0
5.63,1.0
7.92,1.0
5.04,1.0
6.81,5.0
8.03,24.0
7.71,1.0
5.93,1.0
5.85,1.0
5.98,1.0
6.3807386399847035,1.0
6.78,12.0
4.76,3.0
6.3807386399847035,1.0
6.04,1.0
6.16,1.0
6.3807386399847035,1.0
6.3807386399847035,40.0
6.3807386399847035,1.0
6.3807386399847035,30.0
6.16,1.0
6.18,2.0
6.3807386399847035,2.0
6.3807386399847035,2.0
6.3807386399847035,2.0
5.95,1.0
6.23,2.0
6.3807386399847035,2.0
6.18,2.0
6.3807386399847035,2.0
6.45,2.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,3.0
6.69,12.0
6.3807386399847035,2.0
5.08,1.0
6.3807386399847035,2.0
5.98,1.0
6.52,6.0
6.3807386399847035,22.0
6.82,1.0
5.98,1.0
7.06,12.0
7.06,12.0
7.86,1.0
6.11,1.0
5.38,1.0
7.41,12.0
6.3807386399847035,1.0
6.51,24.0
6.3807386399847035,3.0
5.85,5.0
6.33,1.0
4.97,1.0
4.84,1.0
5.43,1.0
6.32,12.0
6.61,6.0
4.42,1.0
5.24,4.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.71,1.0
6.3807386399847035,1.0
8.12,1.0
6.3807386399847035,1.0
7.59,3.0
7.57,4.0
5.16,3.0
6.23,1.0
6.84,1.0
4.82,1.0
7.02,1.0
7.04,1.0
4.76,1.0
6.43,12.0
5.98,10.0
5.92,8.0
6.51,2.0
5.58,1.0
5.67,1.0
6.27,1.0
5.24,1.0
6.3807386399847035,5.0
4.82,1.0
6.18,1.0
6.3807386399847035,26.0
7.86,24.0
7.38,12.0
4.64,1.0
8.17,1.0
6.07,1.0
5.96,1.0
5.25,1.0
6.3807386399847035,1.0
5.16,1.0
6.05,1.0
6.3807386399847035,13.0
5.14,3.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,10.0
6.3807386399847035,15.0
6.3807386399847035,10.0
6.3807386399847035,1.0
6.3807386399847035,10.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.08,2.0
5.7,1.0
6.15,1.0
7.26,6.0
7.62,12.0
6.26,2.0
7.12,1.0
6.14,1.0
8.21,12.0
7.44,1.0
6.64,2.0
6.27,26.0
6.88,1.0
7.62,1.0
7.39,25.0
5.94,2.0
7.36,1.0
8.5,12.0
8.41,2.0
7.56,2.0
6.57,1.0
6.3807386399847035,14.0
6.3807386399847035,4.0
5.84,1.0
8.28,24.0
6.09,24.0
6.74,1.0
6.75,13.0
6.44,1.0
6.59,12.0
5.77,16.0
5.42,1.0
6.1,10.0
6.47,2.0
7.96,13.0
5.64,1.0
5.61,1.0
6.71,3.0
6.66,1.0
5.92,1.0
6.3807386399847035,1.0
6.88,1.0
6.73,12.0
6.3807386399847035,2.0
5.66,2.0
5.45,1.0
5.68,52.0
5.65,52.0
4.82,1.0
5.2,1.0
5.31,1.0
5.39,1.0
5.23,1.0
4.94,2.0
4.82,1.0
6.3807386399847035,3.0
4.74,1.0
6.3807386399847035,1.0
5.31,1.0
6.0,12.0
4.85,1.0
5.22,1.0
5.37,1.0
5.55,2.0
5.24,1.0
5.81,8.0
6.58,1.0
7.44,1.0
4.81,2.0
6.3807386399847035,1.0
5.19,1.0
6.3807386399847035,1.0
6.19,1.0
8.44,24.0
6.97,1.0
6.2,1.0
6.48,3.0
5.55,2.0
5.17,1.0
5.78,12.0
6.3807386399847035,15.0
6.3807386399847035,5.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.56,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.92,1.0
6.3807386399847035,1.0
7.86,10.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.19,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,26.0
7.04,12.0
6.52,2.0
6.18,2.0
6.3807386399847035,1.0
6.3807386399847035,7.0
6.3807386399847035,1.0
7.89,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.49,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.44,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.8,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,6.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.09,4.0
7.29,13.0
6.72,16.0
6.5,1.0
6.66,12.0
7.12,12.0
6.32,10.0
5.63,1.0
6.73,1.0
6.91,50.0
6.67,2.0
6.3807386399847035,100.0
6.3807386399847035,1.0
6.3807386399847035,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.25,1.0
6.3807386399847035,1.0
6.3807386399847035,28.0
6.3807386399847035,9.0
5.87,2.0
7.43,1.0
6.79,2.0
5.71,1.0
6.77,1.0
5.16,1.0
7.04,12.0
5.65,52.0
5.51,14.0
5.56,52.0
5.43,26.0
5.58,26.0
6.3807386399847035,13.0
5.51,1.0
5.53,1.0
5.46,6.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.73,11.0
6.77,1.0
5.53,12.0
6.3807386399847035,61.0
7.17,10.0
6.85,3.0
6.3807386399847035,48.0
6.3807386399847035,4.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.01,2.0
5.97,1.0
6.3807386399847035,1.0
5.4,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.28,26.0
7.45,1.0
6.7,2.0
5.88,3.0
5.86,6.0
5.81,14.0
6.44,12.0
7.2,13.0
7.71,6.0
5.96,1.0
7.07,1.0
6.92,12.0
8.01,25.0
5.68,1.0
6.3807386399847035,13.0
6.3807386399847035,1.0
5.08,10.0
6.18,77.0
6.51,1.0
6.54,26.0
6.3807386399847035,26.0
6.83,12.0
6.66,51.0
6.47,13.0
6.03,1.0
5.54,13.0
7.91,13.0
5.74,12.0
5.27,13.0
7.35,12.0
5.85,1.0
5.63,1.0
5.96,26.0
6.5,48.0
8.04,1.0
7.16,1.0
7.25,24.0
7.97,12.0
8.06,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
6.3807386399847035,3.0
6.3807386399847035,4.0
6.3807386399847035,1.0
6.3807386399847035,4.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.65,13.0
6.44,2.0
6.22,2.0
6.85,2.0
6.65,1.0
7.02,12.0
6.48,3.0
6.38,1.0
6.56,20.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.37,12.0
6.69,1.0
6.3807386399847035,52.0
7.21,11.0
7.9,24.0
4.94,1.0
4.98,1.0
7.42,4.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,24.0
6.48,1.0
7.26,1.0
8.0,13.0
7.56,13.0
6.3807386399847035,1.0
5.97,2.0
7.27,26.0
6.3807386399847035,1.0
6.3807386399847035,4.0
6.3807386399847035,2.0
6.3807386399847035,1.0
8.09,4.0
4.9,1.0
4.94,1.0
4.78,1.0
5.1,1.0
4.78,1.0
4.43,1.0
5.28,1.0
5.2,1.0
4.99,1.0
6.58,9.0
4.77,1.0
7.69,1.0
5.89,16.0
6.3807386399847035,1.0
5.5,1.0
6.0,1.0
6.3807386399847035,50.0
6.3807386399847035,31.0
6.3807386399847035,1.0
5.86,1.0
6.3807386399847035,3.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.4,1.0
6.84,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.55,13.0
5.51,1.0
6.3807386399847035,130.0
7.33,35.0
4.98,1.0
6.5,12.0
7.22,1.0
5.82,1.0
8.16,24.0
6.2,1.0
6.3807386399847035,6.0
4.91,1.0
6.3807386399847035,13.0
6.37,1.0
6.37,12.0
6.89,1.0
7.06,13.0
6.8,12.0
8.15,12.0
5.91,2.0
5.91,1.0
5.29,1.0
5.02,1.0
5.15,1.0
6.3807386399847035,24.0
7.66,25.0
5.73,1.0
6.71,1.0
6.3807386399847035,1.0
6.52,12.0
7.34,1.0
6.3807386399847035,1.0
7.91,24.0
7.23,1.0
4.8,1.0
6.63,1.0
6.79,1.0
6.64,2.0
4.41,1.0
4.73,1.0
6.61,1.0
6.28,1.0
5.08,1.0
6.3807386399847035,2.0
5.8,3.0
5.76,2.0
5.9,1.0
6.3807386399847035,1.0
5.63,8.0
6.3,1.0
7.16,12.0
6.65,12.0
5.3,13.0
7.43,1.0
5.07,1.0
6.89,25.0
6.3807386399847035,5.0
6.75,1.0
5.9,1.0
5.65,1.0
6.34,1.0
7.72,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
7.24,1.0
7.28,12.0
6.46,1.0
6.06,1.0
5.83,2.0
5.36,10.0
5.88,23.0
7.55,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
4.87,1.0
4.5,26.0
6.11,5.0
5.34,52.0
6.1,3.0
7.2,15.0
6.3807386399847035,1.0
6.91,12.0
6.58,11.0
7.25,11.0
7.27,12.0
6.85,1.0
5.55,2.0
3.71,1.0
5.04,1.0
4.39,1.0
4.26,1.0
4.18,1.0
5.35,1.0
4.95,1.0
3.52,1.0
5.6,1.0
7.8,50.0
6.36,16.0
8.15,1.0
7.55,12.0
7.19,1.0
5.24,1.0
5.09,1.0
6.3807386399847035,1.0
5.01,1.0
6.3807386399847035,1.0
5.01,1.0
8.32,13.0
6.24,1.0
6.16,1.0
5.65,1.0
6.5,1.0
7.83,1.0
5.95,6.0
8.57,13.0
6.3807386399847035,1.0
7.4,1.0
5.86,1.0
4.9,1.0
5.14,1.0
7.5,1.0
5.53,1.0
7.21,2.0
7.03,1.0
6.06,12.0
8.25,1.0
5.43,3.0
5.54,3.0
5.54,2.0
5.64,24.0
6.68,12.0
6.58,12.0
7.11,12.0
5.08,1.0
4.71,1.0
4.38,1.0
6.56,12.0
6.86,12.0
7.17,1.0
4.1,1.0
8.94,1.0
6.19,1.0
6.78,1.0
6.4,12.0
7.23,13.0
7.79,1.0
6.21,12.0
6.3807386399847035,26.0
8.63,25.0
4.81,1.0
7.69,12.0
6.27,1.0
6.13,1.0
6.22,1.0
5.64,37.0
5.62,1.0
7.62,12.0
3.28,12.0
4.45,1.0
4.96,1.0
4.75,1.0
8.59,1.0
5.67,1.0
7.05,1.0
5.9,1.0
6.3807386399847035,1.0
9.06,51.0
7.44,12.0
4.71,12.0
5.85,1.0
5.28,1.0
5.16,1.0
5.62,1.0
4.78,1.0
7.75,13.0
6.3807386399847035,13.0
6.53,13.0
6.92,1.0
6.31,6.0
4.93,1.0
7.32,13.0
4.69,1.0
7.19,2.0
6.78,1.0
6.39,39.0
6.81,18.0
7.84,1.0
7.76,10.0
6.3807386399847035,24.0
6.9,6.0
5.02,1.0
4.19,1.0
4.61,1.0
4.69,1.0
6.11,1.0
6.81,1.0
5.88,1.0
5.26,1.0
6.3807386399847035,10.0
5.28,1.0
7.04,13.0
6.26,6.0
5.1,2.0
5.09,1.0
5.1,1.0
4.74,1.0
6.3807386399847035,1.0
6.3807386399847035,26.0
6.6,1.0
6.35,1.0
5.91,1.0
5.95,1.0
5.48,1.0
6.3807386399847035,1.0
6.25,1.0
7.24,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.76,1.0
5.75,1.0
6.21,1.0
5.04,3.0
4.32,1.0
7.07,1.0
5.72,1.0
7.23,10.0
5.0,1.0
6.3807386399847035,1.0
6.3807386399847035,2.0
5.23,1.0
5.24,1.0
6.3807386399847035,1.0
6.3807386399847035,33.0
6.3807386399847035,1.0
6.18,2.0
6.3807386399847035,1.0
6.3807386399847035,15.0
6.3807386399847035,18.0
6.3807386399847035,41.0
6.3807386399847035,4.0
5.24,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,10.0
6.3807386399847035,15.0
6.3807386399847035,6.0
4.69,7.0
5.06,1.0
4.54,2.0
4.79,1.0
6.3807386399847035,11.0
6.3807386399847035,3.0
6.3807386399847035,2.0
5.02,1.0
4.41,1.0
6.43,1.0
6.31,1.0
6.3807386399847035,3.0
6.3807386399847035,5.0
6.3807386399847035,7.0
6.3807386399847035,7.0
6.3807386399847035,6.0
6.3807386399847035,4.0
6.98,1.0
6.3807386399847035,2.0
5.06,1.0
5.33,1.0
4.87,1.0
5.11,1.0
4.9,1.0
6.3807386399847035,8.0
6.3807386399847035,9.0
6.3807386399847035,12.0
6.3807386399847035,3.0
5.32,1.0
5.11,1.0
6.3807386399847035,1.0
5.26,1.0
6.3807386399847035,1.0
6.3807386399847035,13.0
6.3807386399847035,48.0
6.3807386399847035,2.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.45,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.57,1.0
5.17,1.0
5.32,1.0
6.3807386399847035,4.0
6.2,1.0
6.95,1.0
5.33,1.0
5.92,1.0
6.3807386399847035,65.0
6.3807386399847035,26.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.28,1.0
4.95,1.0
5.04,1.0
4.78,1.0
6.53,1.0
7.7,4.0
7.22,1.0
5.36,1.0
5.12,1.0
6.87,24.0
4.3,1.0
6.3807386399847035,33.0
5.99,26.0
4.92,1.0
6.32,1.0
5.8,1.0
4.35,1.0
2.95,1.0
3.54,1.0
5.34,1.0
4.79,1.0
4.61,1.0
4.67,1.0
4.6,1.0
4.68,1.0
4.76,1.0
4.77,1.0
4.87,1.0
4.97,1.0
5.21,1.0
4.85,1.0
4.86,1.0
4.78,1.0
5.02,1.0
6.3807386399847035,1.0
5.27,1.0
4.95,1.0
5.07,1.0
5.12,1.0
4.89,1.0
4.68,1.0
5.32,51.0
6.57,1.0
4.95,1.0
6.38,1.0
6.47,2.0
5.79,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.32,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.49,26.0
5.71,1.0
6.3807386399847035,1.0
6.27,24.0
5.75,1.0
6.3807386399847035,8.0
6.1,2.0
4.96,1.0
6.3807386399847035,1.0
6.3807386399847035,10.0
4.91,1.0
6.3807386399847035,26.0
6.3807386399847035,13.0
6.3807386399847035,13.0
6.3807386399847035,13.0
5.33,1.0
6.3807386399847035,60.0
6.3807386399847035,25.0
6.3807386399847035,20.0
6.3807386399847035,12.0
6.3807386399847035,8.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.08,2.0
8.0,1.0
6.15,1.0
5.47,1.0
5.74,12.0
6.3807386399847035,63.0
4.69,1.0
5.54,1.0
4.82,1.0
4.81,1.0
4.65,1.0
5.64,1.0
4.93,1.0
5.68,1.0
4.2,1.0
6.06,1.0
5.36,1.0
5.05,1.0
6.84,13.0
7.24,12.0
7.78,12.0
5.26,1.0
5.27,1.0
5.36,1.0
6.3807386399847035,1.0
5.3,1.0
6.3807386399847035,1.0
5.25,1.0
5.1,1.0
5.11,1.0
5.91,1.0
7.91,13.0
7.05,1.0
7.11,1.0
6.85,1.0
5.24,1.0
6.3807386399847035,1.0
5.3,4.0
5.18,4.0
5.01,4.0
5.6,4.0
5.4,4.0
7.76,1.0
7.81,1.0
8.11,1.0
6.3807386399847035,1.0
5.3,1.0
5.74,1.0
6.3807386399847035,2.0
6.3807386399847035,13.0
5.89,1.0
6.3807386399847035,1.0
6.3807386399847035,12.0
6.3807386399847035,12.0
6.3807386399847035,32.0
5.05,1.0
6.3807386399847035,14.0
6.16,2.0
6.79,1.0
7.57,26.0
6.62,1.0
4.84,1.0
6.3807386399847035,1.0
5.26,1.0
5.17,1.0
5.13,1.0
6.27,1.0
4.93,13.0
5.54,1.0
6.71,1.0
5.22,1.0
4.55,1.0
5.85,6.0
6.3807386399847035,1.0
4.78,1.0
6.3807386399847035,1.0
7.89,3.0
5.25,1.0
5.29,1.0
5.39,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
4.58,1.0
4.9,1.0
4.19,1.0
4.28,1.0
4.14,1.0
4.03,1.0
6.06,1.0
6.42,2.0
6.24,2.0
5.25,1.0
5.18,1.0
5.34,1.0
5.26,1.0
5.01,1.0
6.3807386399847035,1.0
5.22,1.0
6.3807386399847035,100.0
6.3807386399847035,1.0
5.06,1.0
6.57,1.0
4.97,1.0
6.3807386399847035,1.0
4.81,1.0
4.89,2.0
6.37,3.0
6.7,75.0
5.88,1.0
4.77,11.0
5.9,1.0
4.77,1.0
5.04,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
4.21,1.0
6.3807386399847035,1.0
3.9,1.0
4.92,1.0
5.26,1.0
4.03,1.0
4.9,1.0
5.05,1.0
6.3807386399847035,1.0
5.69,1.0
4.13,1.0
4.72,1.0
4.12,1.0
5.53,12.0
5.96,1.0
6.22,12.0
3.35,1.0
3.76,1.0
3.99,1.0
3.6,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
4.61,1.0
4.29,1.0
4.58,1.0
4.92,1.0
3.81,1.0
6.26,1.0
6.3807386399847035,1.0
4.8,1.0
5.24,1.0
5.5,8.0
7.06,26.0
7.97,13.0
7.33,13.0
5.42,1.0
5.21,1.0
6.3807386399847035,1.0
6.3807386399847035,30.0
6.3807386399847035,50.0
6.3807386399847035,39.0
6.3807386399847035,4.0
6.3807386399847035,26.0
6.93,39.0
6.3807386399847035,13.0
6.3807386399847035,1.0
6.67,50.0
5.16,1.0
4.95,1.0
5.59,1.0
6.3807386399847035,13.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
5.61,1.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.65,7.0
6.3807386399847035,13.0
5.84,1.0
4.96,1.0
6.3807386399847035,26.0
6.3807386399847035,1.0
6.3807386399847035,4.0
5.0,1.0
6.04,1.0
6.3807386399847035,1.0
5.38,1.0
6.3807386399847035,1.0
5.19,1.0
4.88,1.0
5.19,1.0
4.98,1.0
5.08,1.0
4.84,1.0
4.95,12.0
5.57,2.0
4.94,1.0
5.1,1.0
5.18,1.0
5.04,1.0
4.72,1.0
5.06,4.0
4.69,1.0
5.62,12.0
4.38,1.0
4.58,1.0
4.45,1.0
5.66,1.0
5.95,1.0
5.78,1.0
5.73,1.0
6.3807386399847035,1.0
6.08,1.0
6.46,1.0
4.81,1.0
5.12,1.0
5.09,1.0
6.3807386399847035,80.0
6.3807386399847035,18.0
6.3807386399847035,84.0
6.3807386399847035,34.0
6.3807386399847035,154.0
5.79,1.0
7.76,12.0
6.3807386399847035,1.0
6.3807386399847035,1.0
6.5,12.0
6.3,1.0
6.3807386399847035,13.0
6.04,1.0
5.53,1.0
6.3807386399847035,1.0
5.73,1.0
6.3807386399847035,25.0
6.3807386399847035,26.0
6.17,1.0
6.3807386399847035,13.0
5.98,1.0
6.3807386399847035,2.0
6.3807386399847035,4.0
6.3807386399847035,12.0
5.03,3.0
